#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Temperature (K), Power (K)
8.1192500000e+09, 3.8062250000e-02, -2.3877990000e-02, -2.6948866372e+01, -1.9409836505e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1193000000e+09, 3.7532170000e-02, -2.4613690000e-02, -2.6958332629e+01, -1.9429999402e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1193500000e+09, 3.7044000000e-02, -2.5302730000e-02, -2.6962671146e+01, -1.9448812029e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1194000000e+09, 3.6563500000e-02, -2.6062770000e-02, -2.6954755416e+01, -1.9468826503e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1194500000e+09, 3.6000710000e-02, -2.6747120000e-02, -2.6964886968e+01, -1.9488536766e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1195000000e+09, 3.5495310000e-02, -2.7429210000e-02, -2.6963118928e+01, -1.9507462447e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1195500000e+09, 3.4883540000e-02, -2.8165510000e-02, -2.6967699530e+01, -1.9528802167e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1196000000e+09, 3.4363330000e-02, -2.8810560000e-02, -2.6966123732e+01, -1.9547282801e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1196500000e+09, 3.3791430000e-02, -2.9461750000e-02, -2.6968351752e+01, -1.9566610693e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1197000000e+09, 3.3184280000e-02, -3.0096100000e-02, -2.6974587569e+01, -1.9586191231e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1197500000e+09, 3.2660630000e-02, -3.0775170000e-02, -2.6959776595e+01, -1.9605240499e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1198000000e+09, 3.1996790000e-02, -3.1401090000e-02, -2.6968421830e+01, -1.9625558148e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1198500000e+09, 3.1328570000e-02, -3.1951740000e-02, -2.6984506844e+01, -1.9644801538e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1199000000e+09, 3.0728990000e-02, -3.2557750000e-02, -2.6980420597e+01, -1.9663842463e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1199500000e+09, 3.0089330000e-02, -3.3245350000e-02, -2.6966697692e+01, -1.9684743736e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1200000000e+09, 2.9459650000e-02, -3.3722780000e-02, -2.6978646412e+01, -1.9702325316e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1200500000e+09, 2.8721420000e-02, -3.4347660000e-02, -2.6979545710e+01, -1.9723926151e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1201000000e+09, 2.8094880000e-02, -3.4855570000e-02, -2.6980517823e+01, -1.9741941018e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1201500000e+09, 2.7383580000e-02, -3.5432930000e-02, -2.6978091719e+01, -1.9762400232e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1202000000e+09, 2.6681920000e-02, -3.5909330000e-02, -2.6986650552e+01, -1.9781323106e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1202500000e+09, 2.5986760000e-02, -3.6428330000e-02, -2.6984632782e+01, -1.9800711519e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1203000000e+09, 2.5204650000e-02, -3.6953500000e-02, -2.6987886062e+01, -1.9821765603e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1203500000e+09, 2.4548670000e-02, -3.7477090000e-02, -2.6974159567e+01, -1.9840448157e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1204000000e+09, 2.3836850000e-02, -3.7923660000e-02, -2.6975826095e+01, -1.9859205453e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1204500000e+09, 2.3067110000e-02, -3.8386150000e-02, -2.6977582612e+01, -1.9879254547e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1205000000e+09, 2.2359750000e-02, -3.8833900000e-02, -2.6972297579e+01, -1.9897932612e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1205500000e+09, 2.1531870000e-02, -3.9192740000e-02, -2.6990368269e+01, -1.9917981985e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1206000000e+09, 2.0771730000e-02, -3.9577650000e-02, -2.6994360032e+01, -1.9937034722e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1206500000e+09, 2.0003380000e-02, -4.0052470000e-02, -2.6980295674e+01, -1.9957161245e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1207000000e+09, 1.9160630000e-02, -4.0395760000e-02, -2.6991986841e+01, -1.9977456591e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1207500000e+09, 1.8476600000e-02, -4.0828370000e-02, -2.6971626441e+01, -1.9995385434e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1208000000e+09, 1.7589640000e-02, -4.1093630000e-02, -2.6993867226e+01, -2.0015911105e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1208500000e+09, 1.6846220000e-02, -4.1492420000e-02, -2.6977955145e+01, -2.0034678028e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1209000000e+09, 1.6015700000e-02, -4.1814170000e-02, -2.6979013361e+01, -2.0054568187e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1209500000e+09, 1.5246200000e-02, -4.2105650000e-02, -2.6978136344e+01, -2.0072944220e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1210000000e+09, 1.4549950000e-02, -4.2444470000e-02, -2.6961057268e+01, -2.0090106328e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1210500000e+09, 1.3545010000e-02, -4.2655670000e-02, -2.6983248011e+01, -2.0112879652e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1211000000e+09, 1.2695860000e-02, -4.2902360000e-02, -2.6985798890e+01, -2.0132638614e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1211500000e+09, 1.1863240000e-02, -4.3086770000e-02, -2.6995770917e+01, -2.0151675821e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1212000000e+09, 1.1075800000e-02, -4.3336280000e-02, -2.6988166148e+01, -2.0170130627e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1212500000e+09, 1.0252800000e-02, -4.3580130000e-02, -2.6980269512e+01, -2.0189290895e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1213000000e+09, 9.4362260000e-03, -4.3810840000e-02, -2.6971428542e+01, -2.0208207512e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1213500000e+09, 8.6092020000e-03, -4.3993740000e-02, -2.6968973976e+01, -2.0227102866e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1214000000e+09, 7.6726060000e-03, -4.4105380000e-02, -2.6980690342e+01, -2.0248115106e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1214500000e+09, 6.7867640000e-03, -4.4264080000e-02, -2.6978057150e+01, -2.0268212639e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1215000000e+09, 5.9356290000e-03, -4.4350240000e-02, -2.6984978617e+01, -2.0287307520e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1215500000e+09, 4.9924110000e-03, -4.4362330000e-02, -2.7005056692e+01, -2.0308286582e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1216000000e+09, 4.1220260000e-03, -4.4493140000e-02, -2.6997022761e+01, -2.0327971865e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1216500000e+09, 3.3607720000e-03, -4.4518180000e-02, -2.7004571532e+01, -2.0345003047e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1217000000e+09, 2.4303510000e-03, -4.4609590000e-02, -2.6998564074e+01, -2.0365925594e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1217500000e+09, 1.5870930000e-03, -4.4607090000e-02, -2.7006427925e+01, -2.0384787861e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1218000000e+09, 6.3911060000e-04, -4.4625690000e-02, -2.7007410435e+01, -2.0406031643e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1218500000e+09, -2.4619790000e-04, -4.4619250000e-02, -2.7009422459e+01, -2.0425869943e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1219000000e+09, -1.0495320000e-03, -4.4609470000e-02, -2.7009055467e+01, -2.0443875021e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1219500000e+09, -1.9935130000e-03, -4.4660460000e-02, -2.6992891583e+01, -2.0464959728e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1220000000e+09, -2.7340720000e-03, -4.4534180000e-02, -2.7009792751e+01, -2.0481667957e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1220500000e+09, -3.6611970000e-03, -4.4458230000e-02, -2.7011603284e+01, -2.0502518229e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1221000000e+09, -4.4876520000e-03, -4.4410240000e-02, -2.7006216278e+01, -2.0521060335e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1221500000e+09, -5.3753800000e-03, -4.4338050000e-02, -2.7001099178e+01, -2.0540999720e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1222000000e+09, -6.2702950000e-03, -4.4167260000e-02, -2.7011330754e+01, -2.0561376890e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1222500000e+09, -7.1092940000e-03, -4.4021690000e-02, -2.7014850516e+01, -2.0580465100e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1223000000e+09, -7.9217090000e-03, -4.3839180000e-02, -2.7023210659e+01, -2.0599122455e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1223500000e+09, -8.8249630000e-03, -4.3764210000e-02, -2.7004521613e+01, -2.0619331867e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1224000000e+09, -9.6233360000e-03, -4.3497030000e-02, -2.7023269660e+01, -2.0638086163e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1224500000e+09, -1.0504000000e-02, -4.3352470000e-02, -2.7011969749e+01, -2.0658064214e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1225000000e+09, -1.1304390000e-02, -4.3114560000e-02, -2.7018776509e+01, -2.0676774523e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1225500000e+09, -1.2124160000e-02, -4.2936340000e-02, -2.7010324621e+01, -2.0695562165e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1226000000e+09, -1.2984820000e-02, -4.2707100000e-02, -2.7006012469e+01, -2.0715514617e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1226500000e+09, -1.3862920000e-02, -4.2434100000e-02, -2.7005290080e+01, -2.0736114572e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1227000000e+09, -1.4561710000e-02, -4.2091720000e-02, -2.7025116830e+01, -2.0753416190e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1227500000e+09, -1.5468370000e-02, -4.1821810000e-02, -2.7015106038e+01, -2.0774612288e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1228000000e+09, -1.6330290000e-02, -4.1490770000e-02, -2.7015481511e+01, -2.0795319282e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1228500000e+09, -1.7020330000e-02, -4.1176310000e-02, -2.7022000785e+01, -2.0812316130e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1229000000e+09, -1.7873490000e-02, -4.0873350000e-02, -2.7011267621e+01, -2.0832586060e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1229500000e+09, -1.8659350000e-02, -4.0517110000e-02, -2.7011889267e+01, -2.0851928448e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1230000000e+09, -1.9438910000e-02, -4.0176780000e-02, -2.7007008828e+01, -2.0870983979e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1230500000e+09, -2.0212120000e-02, -3.9746520000e-02, -2.7015146698e+01, -2.0890796994e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1231000000e+09, -2.1041910000e-02, -3.9345070000e-02, -2.7009731293e+01, -2.0911454040e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1231500000e+09, -2.1714560000e-02, -3.8919380000e-02, -2.7019682204e+01, -2.0929268654e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1232000000e+09, -2.2539110000e-02, -3.8505740000e-02, -2.7009934216e+01, -2.0949925689e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1232500000e+09, -2.3264360000e-02, -3.8115960000e-02, -2.7002624636e+01, -2.0968352731e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1233000000e+09, -2.3983810000e-02, -3.7561510000e-02, -2.7020010369e+01, -2.0988615446e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1233500000e+09, -2.4690470000e-02, -3.7155490000e-02, -2.7011142445e+01, -2.1006865429e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1234000000e+09, -2.5404390000e-02, -3.6648190000e-02, -2.7014803318e+01, -2.1026497366e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1234500000e+09, -2.6140500000e-02, -3.6134130000e-02, -2.7013649786e+01, -2.1046630338e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1235000000e+09, -2.6728590000e-02, -3.5589530000e-02, -2.7031084721e+01, -2.1064508374e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1235500000e+09, -2.7493410000e-02, -3.5080210000e-02, -2.7019095227e+01, -2.1085093373e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1236000000e+09, -2.8166410000e-02, -3.4510910000e-02, -2.7023818205e+01, -2.1104869221e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1236500000e+09, -2.8852410000e-02, -3.3997660000e-02, -2.7015175527e+01, -2.1124067104e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1237000000e+09, -2.9504490000e-02, -3.3393830000e-02, -2.7020944976e+01, -2.1143993687e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1237500000e+09, -3.0129910000e-02, -3.2835710000e-02, -2.7020217775e+01, -2.1162804177e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1238000000e+09, -3.0776930000e-02, -3.2260400000e-02, -2.7015939251e+01, -2.1182221556e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1238500000e+09, -3.1383980000e-02, -3.1635280000e-02, -2.7020764914e+01, -2.1201762763e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1239000000e+09, -3.1958670000e-02, -3.0998350000e-02, -2.7028406334e+01, -2.1221002810e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1239500000e+09, -3.2638920000e-02, -3.0398370000e-02, -2.7012866192e+01, -2.1241278703e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1240000000e+09, -3.3211460000e-02, -2.9744990000e-02, -2.7016348502e+01, -2.1260756264e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1240500000e+09, -3.3746370000e-02, -2.9151260000e-02, -2.7014496280e+01, -2.1278677816e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1241000000e+09, -3.4315580000e-02, -2.8471460000e-02, -2.7015436297e+01, -2.1298561447e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1241500000e+09, -3.4846040000e-02, -2.7722270000e-02, -2.7027274948e+01, -2.1319118106e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1242000000e+09, -3.5386890000e-02, -2.7128770000e-02, -2.7015394619e+01, -2.1337086835e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1242500000e+09, -3.5865940000e-02, -2.6459510000e-02, -2.7019177004e+01, -2.1355544277e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1243000000e+09, -3.6401790000e-02, -2.5669540000e-02, -2.7024549176e+01, -2.1376959587e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1243500000e+09, -3.6945750000e-02, -2.4984310000e-02, -2.7013206348e+01, -2.1396545376e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1244000000e+09, -3.7372180000e-02, -2.4329620000e-02, -2.7014503270e+01, -2.1414064471e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1244500000e+09, -3.7852880000e-02, -2.3467080000e-02, -2.7025580808e+01, -2.1436185396e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1245000000e+09, -3.8280050000e-02, -2.2800420000e-02, -2.7021910562e+01, -2.1453954795e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1245500000e+09, -3.8790980000e-02, -2.2101260000e-02, -2.7004478528e+01, -2.1473266831e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1246000000e+09, -3.9233530000e-02, -2.1414700000e-02, -2.6994351107e+01, -2.1491515240e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1246500000e+09, -3.9575730000e-02, -2.0533130000e-02, -2.7016168634e+01, -2.1512549619e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1247000000e+09, -4.0023510000e-02, -1.9770260000e-02, -2.7005483736e+01, -2.1532339670e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1247500000e+09, -4.0312860000e-02, -1.8964080000e-02, -2.7022913422e+01, -2.1551441614e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1248000000e+09, -4.0677730000e-02, -1.8277650000e-02, -2.7014197620e+01, -2.1568853483e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1248500000e+09, -4.1054820000e-02, -1.7455780000e-02, -2.7011027324e+01, -2.1589123586e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1249000000e+09, -4.1358150000e-02, -1.6608520000e-02, -2.7019465193e+01, -2.1609282660e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1249500000e+09, -4.1727190000e-02, -1.5878060000e-02, -2.7004336137e+01, -2.1627546636e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1250000000e+09, -4.1923460000e-02, -1.5019670000e-02, -2.7026407161e+01, -2.1647130597e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1250500000e+09, -4.2319350000e-02, -1.4227340000e-02, -2.7004176187e+01, -2.1666829276e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1251000000e+09, -4.2649300000e-02, -1.3524910000e-02, -2.6985606617e+01, -2.1684061060e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1251500000e+09, -4.2935130000e-02, -1.2583240000e-02, -2.6985872736e+01, -2.1706056464e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1252000000e+09, -4.3143730000e-02, -1.1803930000e-02, -2.6988149451e+01, -2.1724088593e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1252500000e+09, -4.3391810000e-02, -1.0894390000e-02, -2.6986363970e+01, -2.1745162928e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1253000000e+09, -4.3432300000e-02, -1.0082090000e-02, -2.7015807315e+01, -2.1763054865e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1253500000e+09, -4.3698500000e-02, -9.1787760000e-03, -2.7003164847e+01, -2.1784110552e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1254000000e+09, -4.3826740000e-02, -8.3699360000e-03, -2.7009638672e+01, -2.1802443031e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1254500000e+09, -4.3953420000e-02, -7.5215800000e-03, -2.7014793635e+01, -2.1821664094e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1255000000e+09, -4.4078860000e-02, -6.6622880000e-03, -2.7017295787e+01, -2.1841139262e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1255500000e+09, -4.4246170000e-02, -5.7775920000e-03, -2.7009060270e+01, -2.1861304872e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1256000000e+09, -4.4344950000e-02, -4.9661320000e-03, -2.7008988448e+01, -2.1879624580e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1256500000e+09, -4.4431180000e-02, -4.0688540000e-03, -2.7009973842e+01, -2.1899826744e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1257000000e+09, -4.4568470000e-02, -3.1553790000e-03, -2.6997731197e+01, -2.1920468052e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1257500000e+09, -4.4593840000e-02, -2.2875560000e-03, -2.7003089379e+01, -2.1939895921e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1258000000e+09, -4.4557180000e-02, -1.4302990000e-03, -2.7017173270e+01, -2.1959059291e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1258500000e+09, -4.4631600000e-02, -6.0597920000e-04, -2.7006350352e+01, -2.1977572052e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1259000000e+09, -4.4677890000e-02, 2.4683280000e-04, -2.6998014354e+01, -2.1996673238e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1259500000e+09, -4.4635810000e-02, 1.0787660000e-03, -2.7003795619e+01, -2.2015312045e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1260000000e+09, -4.4626720000e-02, 1.9251980000e-03, -2.7000025662e+01, -2.2034261872e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1260500000e+09, -4.4597050000e-02, 2.9126490000e-03, -2.6995392177e+01, -2.2056366304e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1261000000e+09, -4.4492230000e-02, 3.7030080000e-03, -2.7004336956e+01, -2.2074185393e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1261500000e+09, -4.4458900000e-02, 4.5566640000e-03, -2.6995443093e+01, -2.2093283549e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1262000000e+09, -4.4368190000e-02, 5.3929340000e-03, -2.6994871179e+01, -2.2112104784e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1262500000e+09, -4.4226700000e-02, 6.3003950000e-03, -2.6999056197e+01, -2.2132653290e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1263000000e+09, -4.4115070000e-02, 7.0803620000e-03, -2.6997805181e+01, -2.2150288960e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1263500000e+09, -4.4006910000e-02, 7.9347450000e-03, -2.6990637556e+01, -2.2169538666e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1264000000e+09, -4.3824620000e-02, 8.8100090000e-03, -2.6993580946e+01, -2.2189533131e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1264500000e+09, -4.3578280000e-02, 9.6597930000e-03, -2.7006282431e+01, -2.2209286755e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1265000000e+09, -4.3410780000e-02, 1.0566530000e-02, -2.6998073977e+01, -2.2229913420e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
8.1265500000e+09, -4.3200900000e-02, 1.1422050000e-02, -2.6996695673e+01, -2.2249627795e+01, 1.7000000000e+01, 1.4518800000e-02, 1.7000000000e+01
